Name,Brand,Creative_Type,Performance_Tier,Campaign_ID,File_Size_KB,Created_Date,Days_Ago,Directory_Source,GitHub_Download_Link,GitHub_View_Link,File_Type,Quality_Priority,Notes
Early Black Friday,TurnedYellow,image,,120213125786080,150.99,2025-06-24 22:10:39,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Early_BF_images___Get_up_to_70%_off_-_Copy_120213125786080108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Early_BF_images___Get_up_to_70%_off_-_Copy_120213125786080108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,120208481276150,158.13,2025-06-24 22:10:38,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_(2_kids)___This_Father’s_Day_-_Copy_120208481276150108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_(2_kids)___This_Father’s_Day_-_Copy_120208481276150108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
"real_facebook_creatives_USD_Turned_Yellow_BROKEN_image:_pair_b-a___""My_husband_has_been_-_Copy_2_23854148366350107_image.jpg",TurnedYellow,image,,238541483663501,80.14,2025-06-24 22:10:38,0,.,"https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_BROKEN_image:_pair_b-a___""My_husband_has_been_-_Copy_2_23854148366350107_image.jpg","https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_BROKEN_image:_pair_b-a___""My_husband_has_been_-_Copy_2_23854148366350107_image.jpg",jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,120208481275300,168.86,2025-06-24 22:10:37,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_(2_sons)___This_Father’s_Day_-_Copy_120208481275300108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_(2_sons)___This_Father’s_Day_-_Copy_120208481275300108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,120208481281510,147.49,2025-06-24 22:10:35,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_(son)___This_Father’s_Day_-_Copy_120208481281510108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_(son)___This_Father’s_Day_-_Copy_120208481281510108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,video,👨 FATHERS DAY,120208478521130,1.41,2025-06-24 22:10:34,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(video_1)___Celebrate_the_ultimate_hero_-_Copy_120208478521130108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(video_1)___Celebrate_the_ultimate_hero_-_Copy_120208478521130108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_Reaction_hook_1_(Anton)___Capture_a_special_moment_120205938726150108_thumbnail.jpg,TurnedYellow,video,,120205938726150,1.69,2025-06-24 22:10:33,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Reaction_hook_1_(Anton)___Capture_a_special_moment_120205938726150108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Reaction_hook_1_(Anton)___Capture_a_special_moment_120205938726150108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_Boomerang_3_120203471707890108_thumbnail.jpg,TurnedYellow,,,120203471707890,1.64,2025-06-24 22:10:33,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_Boomerang_3_120203471707890108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_Boomerang_3_120203471707890108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_Personalized_style___Make_anyone_laugh_120203778372590108_image.jpg,TurnedYellow,image,,120203778372590,200.53,2025-06-24 22:10:31,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_Personalized_style___Make_anyone_laugh_120203778372590108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_Personalized_style___Make_anyone_laugh_120203778372590108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_gift_the_yellow_magic___Make_anyone_laugh_120203778372630108_image.jpg,TurnedYellow,image,,120203778372630,208.67,2025-06-24 22:10:30,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_gift_the_yellow_magic___Make_anyone_laugh_120203778372630108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_gift_the_yellow_magic___Make_anyone_laugh_120203778372630108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_Gifting_hook_1_(Sara)___Life_is_too_short_120205926850890108_thumbnail.jpg,TurnedYellow,video,,120205926850890,1.79,2025-06-24 22:10:29,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Gifting_hook_1_(Sara)___Life_is_too_short_120205926850890108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Gifting_hook_1_(Sara)___Life_is_too_short_120205926850890108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_[Md]_evergreen___Make_anyone_laugh_[Fixed_link]_120203768941940108_thumbnail.jpg,TurnedYellow,video,,120203768941940,1.65,2025-06-24 22:10:28,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_[Md]_evergreen___Make_anyone_laugh_[Fixed_link]_120203768941940108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_[Md]_evergreen___Make_anyone_laugh_[Fixed_link]_120203768941940108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_It's_the_simpsons___Make_anyone_laugh_23856569079320107_thumbnail.jpg,TurnedYellow,video,,238565690793201,1.46,2025-06-24 22:10:27,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_It's_the_simpsons___Make_anyone_laugh_23856569079320107_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_It's_the_simpsons___Make_anyone_laugh_23856569079320107_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_TY_Voiceover_v2___HOLY_cow!_Literally_the_most_PERFECT_gift_ever_120200482385010108_thumbnail.jpg,TurnedYellow,video,,120200482385010,1.8,2025-06-24 22:10:26,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_TY_Voiceover_v2___HOLY_cow!_Literally_the_most_PERFECT_gift_ever_120200482385010108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_TY_Voiceover_v2___HOLY_cow!_Literally_the_most_PERFECT_gift_ever_120200482385010108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_BROKEN_video:_TY_Voiceover_v2___HOLY_cow!_Literally_the_most_PERFECT_gift_ever_-_Copy_23858511392250107_thumbnail.jpg,TurnedYellow,video,,238585113922501,1.8,2025-06-24 22:10:26,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_BROKEN_video:_TY_Voiceover_v2___HOLY_cow!_Literally_the_most_PERFECT_gift_ever_-_Copy_23858511392250107_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_BROKEN_video:_TY_Voiceover_v2___HOLY_cow!_Literally_the_most_PERFECT_gift_ever_-_Copy_23858511392250107_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,120208875939220,2.04,2025-06-24 22:10:25,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Celebrate_Dad_down)___Bring_a_smile_to_Dad’s_face_-_Copy_120208875939220108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Celebrate_Dad_down)___Bring_a_smile_to_Dad’s_face_-_Copy_120208875939220108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_Perfect_Present___Make_anyone_laugh_120203778375930108_image.jpg,TurnedYellow,image,,120203778375930,200.75,2025-06-24 22:10:24,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_Perfect_Present___Make_anyone_laugh_120203778375930108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_Perfect_Present___Make_anyone_laugh_120203778375930108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
"real_facebook_creatives_USD_Turned_Yellow_Static_-_Collage_of_Turned_Yellows-_PDP_-_no_asset_customization_-_Ad_Copy:__""Out_of_Gift_Ideas?""_-7.20.22_-_Copy_23851075199380107_image.jpg",TurnedYellow,image,,238510751993801,259.34,2025-06-24 22:10:23,0,.,"https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_Static_-_Collage_of_Turned_Yellows-_PDP_-_no_asset_customization_-_Ad_Copy:__""Out_of_Gift_Ideas?""_-7.20.22_-_Copy_23851075199380107_image.jpg","https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_Static_-_Collage_of_Turned_Yellows-_PDP_-_no_asset_customization_-_Ad_Copy:__""Out_of_Gift_Ideas?""_-7.20.22_-_Copy_23851075199380107_image.jpg",jpg,6,"Quality tier: 6, Source: ."
Early Black Friday,TurnedYellow,image,,120213125781190,147.98,2025-06-24 22:10:22,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Early_BF_images_1___Get_up_to_70%_off_-_Copy_120213125781190108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Early_BF_images_1___Get_up_to_70%_off_-_Copy_120213125781190108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_laugh___Make_anyone_laugh_with_this_HILARIOUS_gift_23856569079300107_thumbnail.jpg,TurnedYellow,video,,238565690793001,1.53,2025-06-24 22:10:21,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_laugh___Make_anyone_laugh_with_this_HILARIOUS_gift_23856569079300107_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_laugh___Make_anyone_laugh_with_this_HILARIOUS_gift_23856569079300107_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_TYFD_remake___HOLY_cow!_120203471705850108_thumbnail.jpg,TurnedYellow,video,,120203471705850,1.7,2025-06-24 22:10:20,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_TYFD_remake___HOLY_cow!_120203471705850108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_TYFD_remake___HOLY_cow!_120203471705850108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,120208875939320,2.19,2025-06-24 22:10:20,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Celebrate_Dad_up)___Bring_a_smile_to_Dad’s_face_-_Copy_120208875939320108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Celebrate_Dad_up)___Bring_a_smile_to_Dad’s_face_-_Copy_120208875939320108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_Longer_2___HOLY_cow!_120203471707070108_thumbnail.jpg,TurnedYellow,video,,120203471707070,2.1,2025-06-24 22:10:18,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Longer_2___HOLY_cow!_120203471707070108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Longer_2___HOLY_cow!_120203471707070108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_Slideshow_6___Make_anyone_laugh_with_this_HILARIOUS_gift_23856827581170107_thumbnail.jpg,TurnedYellow,video,,238568275811701,2.15,2025-06-24 22:10:18,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Slideshow_6___Make_anyone_laugh_with_this_HILARIOUS_gift_23856827581170107_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Slideshow_6___Make_anyone_laugh_with_this_HILARIOUS_gift_23856827581170107_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_You_will_just_love___Experience_the_full_spectrum_120205382900870108_thumbnail.jpg,TurnedYellow,video,,120205382900870,1.39,2025-06-24 22:10:16,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_You_will_just_love___Experience_the_full_spectrum_120205382900870108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_You_will_just_love___Experience_the_full_spectrum_120205382900870108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_FD_remake___HOLY_cow!_120203471702590108_thumbnail.jpg,TurnedYellow,video,,120203471702590,1.83,2025-06-24 22:10:16,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_FD_remake___HOLY_cow!_120203471702590108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_FD_remake___HOLY_cow!_120203471702590108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_Exposing_the_gift___Experience_the_full_spectrum_120205382900910108_thumbnail.jpg,TurnedYellow,video,,120205382900910,1.82,2025-06-24 22:10:15,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Exposing_the_gift___Experience_the_full_spectrum_120205382900910108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Exposing_the_gift___Experience_the_full_spectrum_120205382900910108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_video:_[Md]_evergreen___Make_anyone_laugh_120203471701700108_thumbnail.jpg,TurnedYellow,video,,120203471701700,1.65,2025-06-24 22:10:13,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_[Md]_evergreen___Make_anyone_laugh_120203471701700108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_[Md]_evergreen___Make_anyone_laugh_120203471701700108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_BROKEN_UGC_1_120207192472510108_thumbnail.jpg,TurnedYellow,,,120207192472510,1.67,2025-06-24 22:10:12,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_BROKEN_UGC_1_120207192472510108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_BROKEN_UGC_1_120207192472510108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,122602369915597,2.17,2025-06-24 22:10:12,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_2025___Gift_Dad_1226023699155973_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_2025___Gift_Dad_1226023699155973_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
"real_facebook_creatives_USD_Turned_Yellow_video:_TikTok-Style_Reaction_Grid_video_(edited_S)___Sure,_you_could_get_another_generic_family_photo_1892080898269907_thumbnail.jpg",TurnedYellow,video,,189208089826990,1.79,2025-06-24 22:10:11,0,.,"https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_TikTok-Style_Reaction_Grid_video_(edited_S)___Sure,_you_could_get_another_generic_family_photo_1892080898269907_thumbnail.jpg","https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_TikTok-Style_Reaction_Grid_video_(edited_S)___Sure,_you_could_get_another_generic_family_photo_1892080898269907_thumbnail.jpg",jpg,6,"Quality tier: 6, Source: ."
Royal Inspo Hook Strong,TurnedYellow,video,,120207109220570,1.66,2025-06-24 22:10:10,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Royal_inspo_hook_1___Looking_for_a_120207109220570108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Royal_inspo_hook_1___Looking_for_a_120207109220570108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_image:_BF_images___Get_up_to_70%_off_-_Copy_120213125781170108_image.jpg,TurnedYellow,image,,120213125781170,188.26,2025-06-24 22:10:09,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_BF_images___Get_up_to_70%_off_-_Copy_120213125781170108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_BF_images___Get_up_to_70%_off_-_Copy_120213125781170108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,307389369276189,227.27,2025-06-24 22:10:08,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_2025_-_2___Gift_Dad_3073893692761892_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_2025_-_2___Gift_Dad_3073893692761892_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,170729581324962,2.06,2025-06-24 22:10:07,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_(Celebrate_Dad)___This_Father's_Day_-_Copy_1707295813249623_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_(Celebrate_Dad)___This_Father's_Day_-_Copy_1707295813249623_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,167231610031554,2.17,2025-06-24 22:10:06,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_2025___Gift_Dad_1672316100315547_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_2025___Gift_Dad_1672316100315547_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
TY Video 1 High Hook,TurnedYellow,video,,120203668976040,1.88,2025-06-24 22:10:05,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_ty_video_1___Make_anyone_laugh_120203668976040108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_ty_video_1___Make_anyone_laugh_120203668976040108_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Birthday Campaign,TurnedYellow,image,,120206764880210,152.73,2025-06-24 22:10:04,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Birthday_laughs_(couple)___Life_is_too_short_for_boring_gifts!_120206764880210108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Birthday_laughs_(couple)___Life_is_too_short_for_boring_gifts!_120206764880210108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,image,👨 FATHERS DAY,121847344331582,174.6,2025-06-24 22:10:03,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_2025_-_1___Gift_Dad_1218473443315822_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_2025_-_1___Gift_Dad_1218473443315822_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_gift_the_yellow_magic___Make_anyone_laugh_120203778372460108_image.jpg,TurnedYellow,image,,120203778372460,208.67,2025-06-24 22:10:02,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_gift_the_yellow_magic___Make_anyone_laugh_120203778372460108_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_[BF_trio]_gift_the_yellow_magic___Make_anyone_laugh_120203778372460108_image.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,122137648585375,1.95,2025-06-24 22:10:01,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_1___Bring_a_smile_(og)_1221376485853759_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_1___Bring_a_smile_(og)_1221376485853759_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,136882019750652,2.07,2025-06-24 22:10:00,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_2___Bring_a_smile_(og)_1368820197506523_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_2___Bring_a_smile_(og)_1368820197506523_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,306191534397479,2.07,2025-06-24 22:09:59,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_2___Bring_a_smile_3061915343974796_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_2___Bring_a_smile_3061915343974796_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,gif,👨 FATHERS DAY,139946248129616,1.95,2025-06-24 22:09:58,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_1___Bring_a_smile_1399462481296165_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_1___Bring_a_smile_1399462481296165_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,video,👨 FATHERS DAY,608352975612092,1.47,2025-06-24 22:09:57,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_2___Bring_a_smile_608352975612092_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_2___Bring_a_smile_608352975612092_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,video,👨 FATHERS DAY,108489498035934,1.6,2025-06-24 22:09:56,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_1___Bring_a_smile_(og)_1084894980359342_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_1___Bring_a_smile_(og)_1084894980359342_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
Fathers Day Campaign,TurnedYellow,video,👨 FATHERS DAY,164146778683930,1.6,2025-06-24 22:09:56,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_1___Bring_a_smile_1641467786839303_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_1___Bring_a_smile_1641467786839303_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
