unique_id,filename,file_path,directory_source,file_size_kb,modification_date,days_ago,quality_priority,brand,campaign_id,ad_type,creative_name,performance_tier,file_type,github_download_url,github_view_url,is_recent
cd60475b,real_facebook_creatives_HoliFrog_Tashmoo_V1_23853257315510701_image.jpg,./real_facebook_creatives_HoliFrog_Tashmoo_V1_23853257315510701_image.jpg,.,269.64,2025-06-24 22:12:34,0,6,HoliFrog,238532573155107,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Tashmoo_V1_23853257315510701_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Tashmoo_V1_23853257315510701_image.jpg,True
53f68d6b,real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850145420660576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850145420660576_thumbnail.jpg,.,1.63,2025-06-24 22:16:39,0,6,TurnedWizard,238501454206605,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850145420660576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_kids_reminder___gift_-_Copy_23850145420660576_thumbnail.jpg,True
82b77f28,real_facebook_creatives_MakeMeJedi_image:_Generic_Gift_vs._Make_Me_Jedi_(edited_P)___We_can't_promise_988422046606607_thumbnail.jpg,./real_facebook_creatives_MakeMeJedi_image:_Generic_Gift_vs._Make_Me_Jedi_(edited_P)___We_can't_promise_988422046606607_thumbnail.jpg,.,9.1,2025-06-24 22:15:34,0,6,MakeMeJedi,988422046606607,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_image:_Generic_Gift_vs._Make_Me_Jedi_(edited_P)___We_can't_promise_988422046606607_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_image:_Generic_Gift_vs._Make_Me_Jedi_(edited_P)___We_can't_promise_988422046606607_thumbnail.jpg,True
3befacd8,real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_23850408542650701_thumbnail.jpg,./real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_23850408542650701_thumbnail.jpg,.,1.41,2025-06-24 22:13:40,0,6,HoliFrog,238504085426507,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_23850408542650701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_23850408542650701_thumbnail.jpg,True
dd84ace0,real_facebook_creatives_USD_Turned_Yellow_video:_influencer_David___Most_incredible_120207192472750108_thumbnail.jpg,./real_facebook_creatives_USD_Turned_Yellow_video:_influencer_David___Most_incredible_120207192472750108_thumbnail.jpg,.,1.83,2025-06-24 22:09:36,0,6,TurnedYellow,120207192472750,video,David Influencer Winner,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_influencer_David___Most_incredible_120207192472750108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_influencer_David___Most_incredible_120207192472750108_thumbnail.jpg,True
22a54db7,real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_2___Bring_a_smile_1602031767130531_thumbnail.jpg,./real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_2___Bring_a_smile_1602031767130531_thumbnail.jpg,.,1.47,2025-06-24 22:09:42,0,6,TurnedYellow,160203176713053,video,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_2___Bring_a_smile_1602031767130531_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_Father's_day_(Turn_me_Royal)_(edited_L)_2___Bring_a_smile_1602031767130531_thumbnail.jpg,True
9bf63ae2,real_facebook_creatives_Turned_Yellow_TOF_Ad#1_-_18.06_-_VD_-_gift_angle_-_2937275466590839_-_Copy_6256860007635_thumbnail.jpg,./real_facebook_creatives_Turned_Yellow_TOF_Ad#1_-_18.06_-_VD_-_gift_angle_-_2937275466590839_-_Copy_6256860007635_thumbnail.jpg,.,1.96,2025-06-24 22:09:18,0,6,TurnedYellow,293727546659083,gif,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Yellow_TOF_Ad#1_-_18.06_-_VD_-_gift_angle_-_2937275466590839_-_Copy_6256860007635_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Yellow_TOF_Ad#1_-_18.06_-_VD_-_gift_angle_-_2937275466590839_-_Copy_6256860007635_thumbnail.jpg,True
c90a1d57,real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454710576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454710576_thumbnail.jpg,.,1.9,2025-06-24 22:16:34,0,6,TurnedWizard,238501454547105,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454710576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_video:_before_after2___disappointed_-_Copy_23850145454710576_thumbnail.jpg,True
a6113dd2,real_facebook_creatives_HoliFrog_CDF;_Vertical;_Conversions;_[LAL_1%_Purchases]_-_Homepage_-_Products_1_23851882286200701_thumbnail.jpg,./real_facebook_creatives_HoliFrog_CDF;_Vertical;_Conversions;_[LAL_1%_Purchases]_-_Homepage_-_Products_1_23851882286200701_thumbnail.jpg,.,1.59,2025-06-24 22:13:12,0,6,HoliFrog,238518822862007,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_CDF;_Vertical;_Conversions;_[LAL_1%_Purchases]_-_Homepage_-_Products_1_23851882286200701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_CDF;_Vertical;_Conversions;_[LAL_1%_Purchases]_-_Homepage_-_Products_1_23851882286200701_thumbnail.jpg,True
1ef0873f,real_facebook_creatives_Turned_Wizard_image:_befre_after1___perfect_gift_23850145372500576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_image:_befre_after1___perfect_gift_23850145372500576_thumbnail.jpg,.,1.74,2025-06-24 22:16:44,0,6,TurnedWizard,238501453725005,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_befre_after1___perfect_gift_23850145372500576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_befre_after1___perfect_gift_23850145372500576_thumbnail.jpg,True
15e71394,real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(edited_P)_3___Bring_a_smile_721025037167477_thumbnail.jpg,./real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(edited_P)_3___Bring_a_smile_721025037167477_thumbnail.jpg,.,2.17,2025-06-24 22:10:46,0,6,TurnedYellow,721025037167477,gif,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(edited_P)_3___Bring_a_smile_721025037167477_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(edited_P)_3___Bring_a_smile_721025037167477_thumbnail.jpg,True
ef420bd2,real_facebook_creatives_HoliFrog_IG_Story_Tashmoo_23853257577490701_thumbnail.jpg,./real_facebook_creatives_HoliFrog_IG_Story_Tashmoo_23853257577490701_thumbnail.jpg,.,1.55,2025-06-24 22:12:27,0,6,HoliFrog,238532575774907,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_IG_Story_Tashmoo_23853257577490701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_IG_Story_Tashmoo_23853257577490701_thumbnail.jpg,True
5c8e4dde,real_facebook_creatives_HoliFrog_CDF;_Vertical;_Conversions;_[LAL_1%_Purchases]_-_Cleaners_-_Shasta_23851882363020701_thumbnail.jpg,./real_facebook_creatives_HoliFrog_CDF;_Vertical;_Conversions;_[LAL_1%_Purchases]_-_Cleaners_-_Shasta_23851882363020701_thumbnail.jpg,.,1.4,2025-06-24 22:13:11,0,6,HoliFrog,238518823630207,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_CDF;_Vertical;_Conversions;_[LAL_1%_Purchases]_-_Cleaners_-_Shasta_23851882363020701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_CDF;_Vertical;_Conversions;_[LAL_1%_Purchases]_-_Cleaners_-_Shasta_23851882363020701_thumbnail.jpg,True
3535637d,real_facebook_creatives_MakeMeJedi_video:_BF_3_remake___Make_anyone_laugh_120204475722150354_thumbnail.jpg,./real_facebook_creatives_MakeMeJedi_video:_BF_3_remake___Make_anyone_laugh_120204475722150354_thumbnail.jpg,.,1.64,2025-06-24 22:14:30,0,6,MakeMeJedi,120204475722150,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_video:_BF_3_remake___Make_anyone_laugh_120204475722150354_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_video:_BF_3_remake___Make_anyone_laugh_120204475722150354_thumbnail.jpg,True
cdc24742,real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145453690576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145453690576_thumbnail.jpg,.,1.83,2025-06-24 22:16:36,0,6,TurnedWizard,238501454536905,gif,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145453690576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_carousel:_before_after___gift_-_Copy_23850145453690576_thumbnail.jpg,True
b26df4fb,real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___the_bond_between_a_mother_-_Copy_23850157385110576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___the_bond_between_a_mother_-_Copy_23850157385110576_thumbnail.jpg,.,1.74,2025-06-24 22:16:17,0,6,TurnedWizard,238501573851105,image,,👩 MOTHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___the_bond_between_a_mother_-_Copy_23850157385110576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_the_perfect_mothers_day_gift___the_bond_between_a_mother_-_Copy_23850157385110576_thumbnail.jpg,True
f8805c46,real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145454690576_image.jpg,./real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145454690576_image.jpg,.,355.98,2025-06-24 22:16:32,0,6,TurnedWizard,238501454546905,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145454690576_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145454690576_image.jpg,True
93a34874,real_facebook_creatives_USD_Turned_Yellow_dynamic:_Father's_day_Sale_images_2___2_copies_2922943441219466_thumbnail.jpg,./real_facebook_creatives_USD_Turned_Yellow_dynamic:_Father's_day_Sale_images_2___2_copies_2922943441219466_thumbnail.jpg,.,2.51,2025-06-24 22:10:44,0,6,TurnedYellow,292294344121946,image,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_dynamic:_Father's_day_Sale_images_2___2_copies_2922943441219466_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_dynamic:_Father's_day_Sale_images_2___2_copies_2922943441219466_thumbnail.jpg,True
e83c4969,real_facebook_creatives_Turned_Wizard_🐸💙Pilot_Ad_v2_-_BlackFriCopy1_-_Headline1_23849681744640576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_🐸💙Pilot_Ad_v2_-_BlackFriCopy1_-_Headline1_23849681744640576_thumbnail.jpg,.,1.53,2025-06-24 22:15:52,0,6,TurnedWizard,238496817446405,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_🐸💙Pilot_Ad_v2_-_BlackFriCopy1_-_Headline1_23849681744640576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_🐸💙Pilot_Ad_v2_-_BlackFriCopy1_-_Headline1_23849681744640576_thumbnail.jpg,True
3c42094f,real_facebook_creatives_Luis_Abraham_Calderon_New_Baby_Clothes_Rentals!_BabiesRUS_6002508114385_image.jpg,./real_facebook_creatives_Luis_Abraham_Calderon_New_Baby_Clothes_Rentals!_BabiesRUS_6002508114385_image.jpg,.,4.16,2025-06-24 22:08:10,0,6,,6002508114385,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Luis_Abraham_Calderon_New_Baby_Clothes_Rentals!_BabiesRUS_6002508114385_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Luis_Abraham_Calderon_New_Baby_Clothes_Rentals!_BabiesRUS_6002508114385_image.jpg,True
252aef10,real_facebook_creatives_HoliFrog_Holi_V1_23853257305920701_thumbnail.jpg,./real_facebook_creatives_HoliFrog_Holi_V1_23853257305920701_thumbnail.jpg,.,1.43,2025-06-24 22:12:38,0,6,HoliFrog,238532573059207,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Holi_V1_23853257305920701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Holi_V1_23853257305920701_thumbnail.jpg,True
1da0b6e6,real_facebook_creatives_Turned_Yellow_MOF_Ad#7_-_IMG_on_the_wall_-_gift_angle_-_2971752059809846_6261514684035_thumbnail.jpg,./real_facebook_creatives_Turned_Yellow_MOF_Ad#7_-_IMG_on_the_wall_-_gift_angle_-_2971752059809846_6261514684035_thumbnail.jpg,.,1.62,2025-06-24 22:08:48,0,6,TurnedYellow,297175205980984,gif,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Yellow_MOF_Ad#7_-_IMG_on_the_wall_-_gift_angle_-_2971752059809846_6261514684035_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Yellow_MOF_Ad#7_-_IMG_on_the_wall_-_gift_angle_-_2971752059809846_6261514684035_thumbnail.jpg,True
6c006403,real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_2025_-_1___Gift_Dad_698423250013934_thumbnail.jpg,./real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_2025_-_1___Gift_Dad_698423250013934_thumbnail.jpg,.,1.99,2025-06-24 22:09:35,0,6,TurnedYellow,698423250013934,image,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_2025_-_1___Gift_Dad_698423250013934_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_Father's_day_2025_-_1___Gift_Dad_698423250013934_thumbnail.jpg,True
2119f015,real_facebook_creatives_Turned_Wizard_image:_wall_image___We_have_the_perfect_gift_-_Copy_23850157385160576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_image:_wall_image___We_have_the_perfect_gift_-_Copy_23850157385160576_thumbnail.jpg,.,1.24,2025-06-24 22:16:12,0,6,TurnedWizard,238501573851605,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_wall_image___We_have_the_perfect_gift_-_Copy_23850157385160576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_wall_image___We_have_the_perfect_gift_-_Copy_23850157385160576_thumbnail.jpg,True
b71a13c3,"real_facebook_creatives_USD_Turned_Yellow_Static_-_Collage_of_Turned_Yellows-_PDP_-_no_asset_customization_-_Ad_Copy:__""Out_of_Gift_Ideas?""_-7.20.22_-_Copy_23851075199380107_image.jpg","./real_facebook_creatives_USD_Turned_Yellow_Static_-_Collage_of_Turned_Yellows-_PDP_-_no_asset_customization_-_Ad_Copy:__""Out_of_Gift_Ideas?""_-7.20.22_-_Copy_23851075199380107_image.jpg",.,259.34,2025-06-24 22:10:23,0,6,TurnedYellow,238510751993801,image,,,jpg,"https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_Static_-_Collage_of_Turned_Yellows-_PDP_-_no_asset_customization_-_Ad_Copy:__""Out_of_Gift_Ideas?""_-7.20.22_-_Copy_23851075199380107_image.jpg","https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_Static_-_Collage_of_Turned_Yellows-_PDP_-_no_asset_customization_-_Ad_Copy:__""Out_of_Gift_Ideas?""_-7.20.22_-_Copy_23851075199380107_image.jpg",True
87c960bb,real_facebook_creatives_Turned_Yellow_MOF_Ad#3_-_11.06_-_IMG_-_gift_angle_-_2932039857114400_-_Copy_2_6256013801235_thumbnail.jpg,./real_facebook_creatives_Turned_Yellow_MOF_Ad#3_-_11.06_-_IMG_-_gift_angle_-_2932039857114400_-_Copy_2_6256013801235_thumbnail.jpg,.,1.81,2025-06-24 22:09:08,0,6,TurnedYellow,293203985711440,gif,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Yellow_MOF_Ad#3_-_11.06_-_IMG_-_gift_angle_-_2932039857114400_-_Copy_2_6256013801235_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Yellow_MOF_Ad#3_-_11.06_-_IMG_-_gift_angle_-_2932039857114400_-_Copy_2_6256013801235_thumbnail.jpg,True
227f9a79,real_facebook_creatives_MakeMeJedi_dynamic:_Mother's_Day_images_2___2_copies_1072716991389011_thumbnail.jpg,./real_facebook_creatives_MakeMeJedi_dynamic:_Mother's_Day_images_2___2_copies_1072716991389011_thumbnail.jpg,.,2.28,2025-06-24 22:15:40,0,6,MakeMeJedi,107271699138901,image,,👩 MOTHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_dynamic:_Mother's_Day_images_2___2_copies_1072716991389011_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_dynamic:_Mother's_Day_images_2___2_copies_1072716991389011_thumbnail.jpg,True
efe32238,real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145457310576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145457310576_thumbnail.jpg,.,1.83,2025-06-24 22:16:30,0,6,TurnedWizard,238501454573105,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145457310576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_-_Copy_23850145457310576_thumbnail.jpg,True
110c04cd,real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_1___Bring_a_smile_(og)_1221376485853759_thumbnail.jpg,./real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_1___Bring_a_smile_(og)_1221376485853759_thumbnail.jpg,.,1.95,2025-06-24 22:10:01,0,6,TurnedYellow,122137648585375,gif,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_1___Bring_a_smile_(og)_1221376485853759_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_gif:_Father's_day_(Turn_me_Royal)_(edited_P)_1___Bring_a_smile_(og)_1221376485853759_thumbnail.jpg,True
983428eb,real_facebook_creatives_USD_Turned_Yellow_image:_BF_images___Get_up_to_70%_off_-_Copy_120213125781170108_thumbnail.jpg,./real_facebook_creatives_USD_Turned_Yellow_image:_BF_images___Get_up_to_70%_off_-_Copy_120213125781170108_thumbnail.jpg,.,2.2,2025-06-24 22:10:09,0,6,TurnedYellow,120213125781170,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_image:_BF_images___Get_up_to_70%_off_-_Copy_120213125781170108_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_image:_BF_images___Get_up_to_70%_off_-_Copy_120213125781170108_thumbnail.jpg,True
400e7a09,real_facebook_creatives_Turned_Squid_🐸💙Pilot_Ad_v1_-_Copy1_-_Headline1_23849032569360097_thumbnail.jpg,./real_facebook_creatives_Turned_Squid_🐸💙Pilot_Ad_v1_-_Copy1_-_Headline1_23849032569360097_thumbnail.jpg,.,1.79,2025-06-24 22:17:01,0,6,,238490325693600,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Squid_🐸💙Pilot_Ad_v1_-_Copy1_-_Headline1_23849032569360097_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Squid_🐸💙Pilot_Ad_v1_-_Copy1_-_Headline1_23849032569360097_thumbnail.jpg,True
65a69257,real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Classical_Artist_23852612138520563_thumbnail.jpg,./real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Classical_Artist_23852612138520563_thumbnail.jpg,.,1.7,2025-06-24 22:14:03,0,6,TurnedToAnime,238526121385205,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Classical_Artist_23852612138520563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_Classical_Artist_23852612138520563_thumbnail.jpg,True
a14e39cd,real_facebook_creatives_USD_Turned_Yellow_video:_It's_the_simpsons___Make_anyone_laugh_23856569079320107_thumbnail.jpg,./real_facebook_creatives_USD_Turned_Yellow_video:_It's_the_simpsons___Make_anyone_laugh_23856569079320107_thumbnail.jpg,.,1.46,2025-06-24 22:10:27,0,6,TurnedYellow,238565690793201,video,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_USD_Turned_Yellow_video:_It's_the_simpsons___Make_anyone_laugh_23856569079320107_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_USD_Turned_Yellow_video:_It's_the_simpsons___Make_anyone_laugh_23856569079320107_thumbnail.jpg,True
aa4f6371,real_facebook_creatives_HoliFrog_CDF;_Lead_Ad;_[LAL_1%_Purchases]_-_Shelfie_23852106503370701_thumbnail.jpg,./real_facebook_creatives_HoliFrog_CDF;_Lead_Ad;_[LAL_1%_Purchases]_-_Shelfie_23852106503370701_thumbnail.jpg,.,1.59,2025-06-24 22:13:01,0,6,HoliFrog,238521065033707,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_CDF;_Lead_Ad;_[LAL_1%_Purchases]_-_Shelfie_23852106503370701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_CDF;_Lead_Ad;_[LAL_1%_Purchases]_-_Shelfie_23852106503370701_thumbnail.jpg,True
4ab82a41,real_facebook_creatives_MakeMeJedi_gif:_Father's_day_Sale_GIF_2___2_copies_2130212440788456_thumbnail.jpg,./real_facebook_creatives_MakeMeJedi_gif:_Father's_day_Sale_GIF_2___2_copies_2130212440788456_thumbnail.jpg,.,2.03,2025-06-24 22:15:07,0,6,MakeMeJedi,213021244078845,gif,Fathers Day Campaign,👨 FATHERS DAY,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_MakeMeJedi_gif:_Father's_day_Sale_GIF_2___2_copies_2130212440788456_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_MakeMeJedi_gif:_Father's_day_Sale_GIF_2___2_copies_2130212440788456_thumbnail.jpg,True
482cf158,real_facebook_creatives_Turned_Thrones_🐸💛_Pilot_V2_|_Copy2_|_Headline2_23857874168870505_thumbnail.jpg,./real_facebook_creatives_Turned_Thrones_🐸💛_Pilot_V2_|_Copy2_|_Headline2_23857874168870505_thumbnail.jpg,.,1.71,2025-06-24 22:17:55,0,6,TurnedThrones,238578741688705,,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💛_Pilot_V2_|_Copy2_|_Headline2_23857874168870505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💛_Pilot_V2_|_Copy2_|_Headline2_23857874168870505_thumbnail.jpg,True
e8bbbadc,real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438500576_thumbnail.jpg,./real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438500576_thumbnail.jpg,.,1.83,2025-06-24 22:16:48,0,6,TurnedWizard,238501454385005,image,,,jpg,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438500576_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Wizard_image:_before_after3___perfect_gift_23850145438500576_thumbnail.jpg,True
